customer_id,age,gender,city,travel_frequency,travel_type,past_claims,loyalty_score,risk_score,segment,frequency_score,value_score,customer_score,risk_score_pred,recommended_plan
CUST_411,33,Female,Mumbai,3,Seasonal,2,96,61,1,0.1,0.96,0.13799999999999996,62.05244,Seasonal Coverage Plan
CUST_412,59,Female,Pune,2,Personal,0,20,86,0,0.06666666666666667,0.2,0.29333333333333333,75.68655,Premium Frequent Traveler Plan
CUST_413,40,Male,Mumbai,1,Seasonal,0,52,72,3,0.03333333333333333,0.52,0.3726666666666667,56.50713,Basic Travel Protection
CUST_414,29,Male,Mumbai,1,Personal,0,49,15,3,0.03333333333333333,0.49,0.3636666666666667,21.218134,Basic Travel Protection
CUST_415,40,Male,Delhi,30,Business,0,35,10,2,1.0,0.35,0.8049999999999999,14.6123085,Business Flyer Plan
CUST_416,29,Female,Chennai,0,Personal,1,19,38,0,0.0,0.19,0.056999999999999995,38.834766,Premium Frequent Traveler Plan
CUST_417,39,Female,Hyderabad,1,Business,1,10,42,0,0.03333333333333333,0.1,0.04666666666666666,43.70276,Premium Frequent Traveler Plan
CUST_418,56,Male,Mumbai,29,Business,2,94,15,1,0.9666666666666667,0.94,0.5653333333333332,17.92791,Seasonal Coverage Plan
CUST_419,50,Female,Pune,8,Seasonal,2,13,78,0,0.26666666666666666,0.13,-0.027666666666666673,77.78746,Premium Frequent Traveler Plan
CUST_420,68,Male,Mumbai,12,Business,2,66,6,3,0.4,0.66,0.198,10.622218,Basic Travel Protection
CUST_421,54,Male,Pune,3,Seasonal,1,75,67,1,0.1,0.75,0.27499999999999997,63.10662,Seasonal Coverage Plan
CUST_422,29,Male,Mumbai,1,Seasonal,2,44,68,3,0.03333333333333333,0.44,-0.05133333333333334,57.363388,Basic Travel Protection
CUST_423,25,Female,Chennai,1,Seasonal,1,51,77,3,0.03333333333333333,0.51,0.16966666666666666,61.439743,Basic Travel Protection
CUST_424,21,Female,Hyderabad,3,Business,1,45,40,3,0.1,0.45,0.185,38.026142,Basic Travel Protection
CUST_425,51,Female,Hyderabad,1,Seasonal,1,70,70,3,0.03333333333333333,0.7,0.22666666666666666,68.05752,Basic Travel Protection
CUST_426,37,Male,Mumbai,29,Personal,1,33,5,2,0.9666666666666667,0.33,0.5823333333333334,9.957609,Business Flyer Plan
CUST_427,63,Female,Mumbai,12,Business,2,79,50,1,0.4,0.79,0.237,50.85952,Seasonal Coverage Plan
CUST_428,30,Female,Delhi,12,Personal,1,34,67,0,0.4,0.34,0.30200000000000005,58.97331,Premium Frequent Traveler Plan
CUST_429,50,Male,Delhi,10,Personal,1,47,85,3,0.3333333333333333,0.47,0.30766666666666664,76.71713,Basic Travel Protection
CUST_430,51,Male,Hyderabad,2,Personal,1,86,49,1,0.06666666666666667,0.86,0.29133333333333333,49.782604,Seasonal Coverage Plan
CUST_431,64,Male,Chennai,29,Seasonal,1,88,11,1,0.9666666666666667,0.88,0.7473333333333334,11.426203,Seasonal Coverage Plan
CUST_432,50,Female,Delhi,1,Personal,2,42,36,3,0.03333333333333333,0.42,-0.05733333333333335,37.12487,Basic Travel Protection
CUST_433,27,Male,Mumbai,29,Personal,2,26,88,0,0.9666666666666667,0.26,0.36133333333333334,87.836296,Premium Frequent Traveler Plan
CUST_434,41,Male,Delhi,8,Personal,0,67,81,3,0.26666666666666666,0.67,0.5343333333333333,67.63631,Basic Travel Protection
CUST_435,46,Female,Mumbai,1,Personal,1,81,61,1,0.03333333333333333,0.81,0.25966666666666666,58.804882,Seasonal Coverage Plan
CUST_436,63,Male,Delhi,10,Personal,1,38,16,0,0.3333333333333333,0.38,0.2806666666666666,19.846573,Premium Frequent Traveler Plan
CUST_437,33,Male,Hyderabad,25,Business,2,41,83,2,0.8333333333333334,0.41,0.3396666666666666,69.047714,Business Flyer Plan
CUST_438,41,Female,Pune,1,Business,1,26,20,0,0.03333333333333333,0.26,0.09466666666666666,34.615986,Premium Frequent Traveler Plan
CUST_439,60,Male,Chennai,11,Personal,0,90,87,1,0.36666666666666664,0.9,0.6533333333333333,82.22556,Seasonal Coverage Plan
CUST_440,47,Male,Pune,0,Personal,1,97,14,1,0.0,0.97,0.291,18.592493,Seasonal Coverage Plan
CUST_441,60,Female,Delhi,2,Personal,1,90,16,1,0.06666666666666667,0.9,0.30333333333333334,22.478764,Seasonal Coverage Plan
CUST_442,25,Female,Pune,2,Personal,0,82,10,1,0.06666666666666667,0.82,0.47933333333333333,19.39622,Seasonal Coverage Plan
CUST_443,66,Female,Delhi,0,Personal,1,28,87,0,0.0,0.28,0.084,82.0956,Premium Frequent Traveler Plan
CUST_444,38,Male,Chennai,10,Business,2,43,61,3,0.3333333333333333,0.43,0.09566666666666662,68.13789,Basic Travel Protection
CUST_445,44,Female,Hyderabad,11,Personal,1,26,10,0,0.36666666666666664,0.26,0.2613333333333333,12.030669,Premium Frequent Traveler Plan
CUST_446,65,Male,Hyderabad,2,Personal,2,27,17,0,0.06666666666666667,0.27,-0.08566666666666667,19.095451,Premium Frequent Traveler Plan
CUST_447,30,Male,Chennai,1,Business,1,65,58,3,0.03333333333333333,0.65,0.21166666666666667,52.077145,Basic Travel Protection
CUST_448,63,Female,Mumbai,26,Personal,2,63,66,2,0.8666666666666667,0.63,0.4223333333333334,66.99995,Business Flyer Plan
CUST_449,19,Female,Pune,1,Business,1,56,44,3,0.03333333333333333,0.56,0.18466666666666667,44.39778,Basic Travel Protection
CUST_450,60,Female,Mumbai,1,Personal,2,13,84,0,0.03333333333333333,0.13,-0.14433333333333334,84.54733,Premium Frequent Traveler Plan
CUST_451,69,Female,Mumbai,29,Personal,2,53,46,2,0.9666666666666667,0.53,0.4423333333333333,45.884914,Business Flyer Plan
CUST_452,49,Female,Mumbai,2,Personal,2,18,69,0,0.06666666666666667,0.18,-0.11266666666666668,60.54232,Premium Frequent Traveler Plan
CUST_453,38,Male,Chennai,11,Seasonal,1,86,69,1,0.36666666666666664,0.86,0.44133333333333336,64.69317,Seasonal Coverage Plan
CUST_454,66,Male,Hyderabad,30,Business,0,91,82,1,1.0,0.91,0.9730000000000001,81.96734,Seasonal Coverage Plan
CUST_455,45,Male,Mumbai,2,Business,0,84,5,1,0.06666666666666667,0.84,0.48533333333333334,9.663919,Seasonal Coverage Plan
CUST_456,28,Male,Pune,25,Personal,0,62,32,2,0.8333333333333334,0.62,0.8026666666666666,27.052786,Business Flyer Plan
CUST_457,22,Male,Mumbai,27,Business,2,87,28,1,0.9,0.87,0.5110000000000001,28.501127,Seasonal Coverage Plan
CUST_458,28,Male,Mumbai,12,Seasonal,2,37,41,0,0.4,0.37,0.11099999999999999,41.55763,Premium Frequent Traveler Plan
CUST_459,55,Female,Hyderabad,10,Personal,2,20,77,0,0.3333333333333333,0.2,0.026666666666666644,72.80528,Premium Frequent Traveler Plan
CUST_460,30,Male,Delhi,3,Personal,1,52,14,3,0.1,0.52,0.20600000000000002,17.410398,Basic Travel Protection
CUST_461,56,Female,Hyderabad,3,Business,0,92,66,1,0.1,0.92,0.526,64.70298,Seasonal Coverage Plan
CUST_462,56,Female,Pune,26,Seasonal,0,71,56,2,0.8666666666666667,0.71,0.8463333333333334,62.909916,Business Flyer Plan
CUST_463,37,Male,Chennai,3,Seasonal,0,25,45,0,0.1,0.25,0.325,48.21334,Premium Frequent Traveler Plan
CUST_464,22,Male,Chennai,3,Business,0,50,89,3,0.1,0.5,0.4,83.48683,Basic Travel Protection
CUST_465,56,Female,Hyderabad,9,Business,2,96,12,1,0.3,0.96,0.23799999999999993,14.503223,Seasonal Coverage Plan
CUST_466,47,Male,Hyderabad,0,Business,1,75,14,1,0.0,0.75,0.22499999999999998,21.331879,Seasonal Coverage Plan
CUST_467,38,Female,Delhi,1,Personal,0,62,54,3,0.03333333333333333,0.62,0.4026666666666667,47.944542,Basic Travel Protection
CUST_468,59,Male,Pune,2,Business,0,63,75,3,0.06666666666666667,0.63,0.42233333333333334,65.649445,Basic Travel Protection
CUST_469,32,Male,Mumbai,1,Personal,2,82,48,1,0.03333333333333333,0.82,0.06266666666666665,57.828506,Seasonal Coverage Plan
CUST_470,52,Female,Pune,25,Business,1,14,58,0,0.8333333333333334,0.14,0.45866666666666667,55.51739,Premium Frequent Traveler Plan
CUST_471,58,Male,Pune,29,Personal,1,19,79,0,0.9666666666666667,0.19,0.5403333333333333,78.263016,Premium Frequent Traveler Plan
CUST_472,61,Male,Hyderabad,1,Personal,0,22,38,0,0.03333333333333333,0.22,0.2826666666666667,41.575516,Premium Frequent Traveler Plan
CUST_473,48,Male,Pune,1,Seasonal,1,52,89,3,0.03333333333333333,0.52,0.17266666666666666,71.68189,Basic Travel Protection
CUST_474,25,Female,Delhi,30,Personal,2,48,71,2,1.0,0.48,0.444,73.67537,Business Flyer Plan
CUST_475,38,Female,Mumbai,28,Personal,2,88,63,1,0.9333333333333333,0.88,0.5306666666666666,65.97472,Seasonal Coverage Plan
CUST_476,60,Male,Delhi,1,Personal,1,43,23,3,0.03333333333333333,0.43,0.14566666666666667,31.391737,Basic Travel Protection
CUST_477,26,Female,Mumbai,0,Seasonal,2,80,64,1,0.0,0.8,0.03999999999999998,60.965775,Seasonal Coverage Plan
CUST_478,36,Female,Hyderabad,2,Business,1,95,75,1,0.06666666666666667,0.95,0.3183333333333333,72.27886,Seasonal Coverage Plan
CUST_479,48,Female,Delhi,0,Seasonal,2,36,83,0,0.0,0.36,-0.09200000000000001,77.92304,Premium Frequent Traveler Plan
CUST_480,36,Female,Hyderabad,2,Personal,0,52,11,3,0.06666666666666667,0.52,0.3893333333333333,27.049244,Basic Travel Protection
CUST_481,59,Male,Mumbai,27,Business,0,23,82,0,0.9,0.23,0.7190000000000001,82.00641,Premium Frequent Traveler Plan
CUST_482,68,Male,Delhi,0,Personal,0,30,41,0,0.0,0.3,0.29000000000000004,40.21674,Premium Frequent Traveler Plan
CUST_483,19,Female,Hyderabad,1,Seasonal,0,33,59,0,0.03333333333333333,0.33,0.31566666666666665,58.240387,Premium Frequent Traveler Plan
CUST_484,29,Female,Pune,29,Personal,1,14,9,0,0.9666666666666667,0.14,0.5253333333333333,8.241279,Premium Frequent Traveler Plan
CUST_485,27,Male,Mumbai,9,Personal,2,92,42,1,0.3,0.92,0.22600000000000003,41.42668,Seasonal Coverage Plan
CUST_486,65,Female,Pune,1,Personal,2,17,6,0,0.03333333333333333,0.17,-0.13233333333333336,38.733135,Premium Frequent Traveler Plan
CUST_487,22,Female,Hyderabad,1,Seasonal,1,83,73,1,0.03333333333333333,0.83,0.26566666666666666,64.875984,Seasonal Coverage Plan
CUST_488,47,Male,Chennai,1,Seasonal,0,20,50,0,0.03333333333333333,0.2,0.27666666666666667,50.382538,Premium Frequent Traveler Plan
CUST_489,46,Female,Mumbai,2,Personal,1,62,8,3,0.06666666666666667,0.62,0.21933333333333332,22.52008,Basic Travel Protection
CUST_490,28,Male,Chennai,8,Seasonal,0,28,54,0,0.26666666666666666,0.28,0.41733333333333333,50.754013,Premium Frequent Traveler Plan
CUST_491,36,Male,Delhi,2,Business,0,18,42,0,0.06666666666666667,0.18,0.28733333333333333,44.476006,Premium Frequent Traveler Plan
CUST_492,18,Female,Delhi,2,Seasonal,1,49,5,3,0.06666666666666667,0.49,0.18033333333333332,4.7889276,Basic Travel Protection
CUST_493,23,Female,Mumbai,1,Business,0,55,75,3,0.03333333333333333,0.55,0.3816666666666667,75.769005,Basic Travel Protection
CUST_494,46,Male,Chennai,1,Business,1,59,37,3,0.03333333333333333,0.59,0.19366666666666665,42.76254,Basic Travel Protection
CUST_495,18,Female,Chennai,1,Seasonal,0,10,6,0,0.03333333333333333,0.1,0.24666666666666667,6.119364,Premium Frequent Traveler Plan
CUST_496,58,Male,Hyderabad,1,Business,2,83,8,1,0.03333333333333333,0.83,0.06566666666666665,20.146658,Seasonal Coverage Plan
CUST_497,22,Female,Mumbai,26,Seasonal,2,15,86,0,0.8666666666666667,0.15,0.2783333333333333,84.59,Premium Frequent Traveler Plan
CUST_498,28,Female,Mumbai,10,Seasonal,1,13,19,0,0.3333333333333333,0.13,0.20566666666666666,19.2295,Premium Frequent Traveler Plan
CUST_499,29,Female,Chennai,1,Seasonal,1,31,37,0,0.03333333333333333,0.31,0.10966666666666666,37.55855,Premium Frequent Traveler Plan
CUST_500,24,Male,Delhi,2,Seasonal,2,10,22,0,0.06666666666666667,0.1,-0.1366666666666667,21.686556,Premium Frequent Traveler Plan
CUST_501,59,Male,Hyderabad,27,Personal,0,40,29,2,0.9,0.4,0.77,35.644913,Business Flyer Plan
CUST_502,65,Male,Pune,1,Business,1,40,7,3,0.03333333333333333,0.4,0.13666666666666666,20.703657,Basic Travel Protection
CUST_503,53,Female,Chennai,27,Business,2,13,86,0,0.9,0.13,0.289,85.15667,Premium Frequent Traveler Plan
CUST_504,41,Female,Delhi,28,Business,0,14,21,0,0.9333333333333333,0.14,0.7086666666666668,20.97393,Premium Frequent Traveler Plan
CUST_505,58,Male,Chennai,1,Business,2,89,87,1,0.03333333333333333,0.89,0.08366666666666667,78.74665,Seasonal Coverage Plan
CUST_506,50,Female,Chennai,1,Personal,0,35,28,0,0.03333333333333333,0.35,0.32166666666666666,32.13125,Premium Frequent Traveler Plan
CUST_507,55,Female,Delhi,26,Seasonal,2,69,51,2,0.8666666666666667,0.69,0.4403333333333333,48.641685,Business Flyer Plan
CUST_508,53,Male,Hyderabad,29,Seasonal,1,77,74,1,0.9666666666666667,0.77,0.7143333333333333,71.85549,Seasonal Coverage Plan
CUST_509,19,Male,Chennai,27,Personal,2,19,82,0,0.9,0.19,0.307,80.59903,Premium Frequent Traveler Plan
CUST_510,40,Male,Mumbai,2,Seasonal,1,96,28,1,0.06666666666666667,0.96,0.3213333333333333,32.031013,Seasonal Coverage Plan
CUST_511,59,Male,Delhi,1,Business,0,90,78,1,0.03333333333333333,0.9,0.4866666666666667,75.54646,Seasonal Coverage Plan
CUST_512,53,Female,Pune,28,Seasonal,0,29,53,0,0.9333333333333333,0.29,0.7536666666666667,51.95604,Premium Frequent Traveler Plan
CUST_513,19,Male,Chennai,2,Seasonal,1,12,89,0,0.06666666666666667,0.12,0.06933333333333333,89.0415,Premium Frequent Traveler Plan
CUST_514,56,Male,Pune,28,Personal,2,22,14,0,0.9333333333333333,0.22,0.3326666666666666,14.190175,Premium Frequent Traveler Plan
CUST_515,24,Female,Pune,30,Seasonal,0,95,86,1,1.0,0.95,0.9849999999999999,83.38022,Seasonal Coverage Plan
CUST_516,51,Male,Hyderabad,1,Seasonal,2,65,6,3,0.03333333333333333,0.65,0.011666666666666659,16.649015,Basic Travel Protection
CUST_517,64,Male,Delhi,3,Business,0,10,47,0,0.1,0.1,0.28,47.775658,Premium Frequent Traveler Plan
CUST_518,25,Male,Chennai,1,Personal,1,59,50,3,0.03333333333333333,0.59,0.19366666666666665,46.637825,Basic Travel Protection
CUST_519,36,Female,Mumbai,29,Business,0,22,50,0,0.9666666666666667,0.22,0.7493333333333334,49.375664,Premium Frequent Traveler Plan
CUST_520,68,Female,Delhi,2,Seasonal,0,73,64,1,0.06666666666666667,0.73,0.45233333333333337,60.766632,Seasonal Coverage Plan
CUST_521,33,Female,Chennai,11,Personal,0,11,59,0,0.36666666666666664,0.11,0.41633333333333333,57.45443,Premium Frequent Traveler Plan
CUST_522,26,Female,Delhi,1,Seasonal,2,52,41,3,0.03333333333333333,0.52,-0.02733333333333335,45.835484,Basic Travel Protection
CUST_523,56,Female,Pune,3,Business,2,54,42,3,0.1,0.54,0.01200000000000001,42.145367,Basic Travel Protection
CUST_524,63,Male,Mumbai,1,Business,2,42,31,3,0.03333333333333333,0.42,-0.05733333333333335,31.213934,Basic Travel Protection
CUST_525,30,Male,Mumbai,1,Personal,1,72,10,1,0.03333333333333333,0.72,0.23266666666666666,36.960033,Seasonal Coverage Plan
CUST_526,64,Female,Delhi,29,Seasonal,1,11,80,0,0.9666666666666667,0.11,0.5163333333333333,79.87404,Premium Frequent Traveler Plan
CUST_527,51,Female,Pune,1,Seasonal,2,86,82,1,0.03333333333333333,0.86,0.07466666666666666,66.077705,Seasonal Coverage Plan
CUST_528,67,Female,Chennai,27,Personal,0,68,39,2,0.9,0.68,0.8540000000000001,37.69443,Business Flyer Plan
CUST_529,22,Female,Mumbai,0,Business,1,99,57,1,0.0,0.99,0.297,54.432632,Seasonal Coverage Plan
CUST_530,26,Female,Chennai,0,Seasonal,1,83,8,1,0.0,0.83,0.24899999999999997,17.842405,Seasonal Coverage Plan
CUST_531,63,Female,Delhi,10,Personal,0,70,24,1,0.3333333333333333,0.7,0.5766666666666667,23.84263,Seasonal Coverage Plan
CUST_532,59,Female,Hyderabad,1,Business,0,83,45,1,0.03333333333333333,0.83,0.4656666666666667,49.901157,Seasonal Coverage Plan
CUST_533,54,Female,Delhi,3,Business,2,73,33,1,0.1,0.73,0.069,40.37699,Seasonal Coverage Plan
CUST_534,69,Female,Hyderabad,2,Seasonal,0,45,8,3,0.06666666666666667,0.45,0.36833333333333335,16.374142,Basic Travel Protection
CUST_535,48,Male,Mumbai,1,Personal,0,51,41,3,0.03333333333333333,0.51,0.3696666666666667,52.232304,Basic Travel Protection
CUST_536,33,Male,Mumbai,27,Business,0,41,46,2,0.9,0.41,0.7729999999999999,49.77285,Business Flyer Plan
CUST_537,22,Female,Chennai,25,Business,1,95,57,1,0.8333333333333334,0.95,0.7016666666666667,56.670475,Seasonal Coverage Plan
CUST_538,28,Female,Mumbai,2,Business,0,51,10,3,0.06666666666666667,0.51,0.3863333333333333,15.254436,Basic Travel Protection
CUST_539,41,Female,Mumbai,8,Seasonal,1,22,45,0,0.26666666666666666,0.22,0.19933333333333333,49.53943,Premium Frequent Traveler Plan
CUST_540,45,Female,Chennai,28,Personal,0,96,31,1,0.9333333333333333,0.96,0.9546666666666666,30.905657,Seasonal Coverage Plan
CUST_541,24,Female,Pune,1,Personal,2,70,49,3,0.03333333333333333,0.7,0.026666666666666644,47.594475,Basic Travel Protection
CUST_542,30,Female,Chennai,25,Seasonal,1,63,25,2,0.8333333333333334,0.63,0.6056666666666667,29.389294,Business Flyer Plan
CUST_543,64,Female,Mumbai,1,Seasonal,1,16,6,0,0.03333333333333333,0.16,0.06466666666666666,12.106664,Premium Frequent Traveler Plan
CUST_544,50,Male,Chennai,12,Personal,0,90,6,1,0.4,0.9,0.67,11.13037,Seasonal Coverage Plan
CUST_545,53,Male,Mumbai,11,Business,0,80,8,1,0.36666666666666664,0.8,0.6233333333333333,17.199306,Seasonal Coverage Plan
CUST_546,29,Male,Chennai,2,Business,0,12,31,0,0.06666666666666667,0.12,0.2693333333333333,31.97177,Premium Frequent Traveler Plan
CUST_547,42,Male,Mumbai,3,Personal,2,55,54,3,0.1,0.55,0.015000000000000013,46.7745,Basic Travel Protection
CUST_548,19,Male,Chennai,3,Personal,2,59,47,3,0.1,0.59,0.02699999999999997,46.56933,Basic Travel Protection
CUST_549,27,Male,Mumbai,0,Business,2,48,79,3,0.0,0.48,-0.05600000000000002,72.10625,Basic Travel Protection
CUST_550,57,Female,Chennai,3,Business,2,35,78,0,0.1,0.35,-0.04500000000000001,67.90965,Premium Frequent Traveler Plan
CUST_551,64,Male,Chennai,9,Seasonal,1,96,9,1,0.3,0.96,0.43799999999999994,9.122189,Seasonal Coverage Plan
CUST_552,27,Male,Mumbai,3,Business,2,34,38,0,0.1,0.34,-0.04799999999999999,47.419193,Premium Frequent Traveler Plan
CUST_553,63,Female,Delhi,8,Seasonal,0,66,9,3,0.26666666666666666,0.66,0.5313333333333334,11.465383,Basic Travel Protection
CUST_554,56,Male,Pune,12,Business,0,72,89,1,0.4,0.72,0.6160000000000001,70.02514,Seasonal Coverage Plan
CUST_555,49,Female,Mumbai,29,Seasonal,1,87,26,1,0.9666666666666667,0.87,0.7443333333333333,26.853874,Seasonal Coverage Plan
CUST_556,25,Male,Mumbai,11,Seasonal,1,47,35,3,0.36666666666666664,0.47,0.3243333333333333,48.904743,Basic Travel Protection
CUST_557,62,Male,Chennai,10,Personal,0,11,45,0,0.3333333333333333,0.11,0.39966666666666667,44.180485,Premium Frequent Traveler Plan
CUST_558,62,Female,Delhi,1,Seasonal,1,93,73,1,0.03333333333333333,0.93,0.2956666666666667,67.81659,Seasonal Coverage Plan
CUST_559,25,Female,Pune,3,Seasonal,0,34,88,0,0.1,0.34,0.35200000000000004,72.04908,Premium Frequent Traveler Plan
CUST_560,55,Male,Mumbai,1,Seasonal,0,80,21,1,0.03333333333333333,0.8,0.45666666666666667,27.638393,Seasonal Coverage Plan
CUST_561,51,Female,Chennai,27,Business,0,34,25,2,0.9,0.34,0.752,24.943851,Business Flyer Plan
CUST_562,53,Female,Pune,30,Seasonal,2,24,62,0,1.0,0.24,0.37199999999999994,62.990643,Premium Frequent Traveler Plan
CUST_563,21,Female,Mumbai,3,Seasonal,1,86,5,1,0.1,0.86,0.308,5.3475065,Seasonal Coverage Plan
CUST_564,44,Female,Chennai,2,Business,1,30,65,0,0.06666666666666667,0.3,0.12333333333333332,60.531258,Premium Frequent Traveler Plan
CUST_565,51,Female,Hyderabad,2,Seasonal,2,91,81,1,0.06666666666666667,0.91,0.10633333333333334,73.35858,Seasonal Coverage Plan
CUST_566,22,Male,Mumbai,0,Business,0,77,43,1,0.0,0.77,0.431,44.1276,Seasonal Coverage Plan
CUST_567,65,Female,Chennai,1,Seasonal,1,49,67,3,0.03333333333333333,0.49,0.16366666666666665,73.47952,Basic Travel Protection
CUST_568,69,Female,Hyderabad,28,Seasonal,2,70,9,2,0.9333333333333333,0.7,0.4766666666666666,13.307396,Business Flyer Plan
CUST_569,52,Male,Mumbai,0,Personal,1,71,76,1,0.0,0.71,0.213,70.8069,Seasonal Coverage Plan
CUST_570,28,Male,Mumbai,2,Personal,2,70,44,1,0.06666666666666667,0.7,0.04333333333333331,47.321957,Seasonal Coverage Plan
CUST_571,64,Male,Pune,0,Personal,0,98,56,1,0.0,0.98,0.494,55.73329,Seasonal Coverage Plan
CUST_572,48,Male,Pune,12,Business,2,11,57,0,0.4,0.11,0.033,54.76252,Premium Frequent Traveler Plan
CUST_573,38,Male,Delhi,27,Business,1,53,87,2,0.9,0.53,0.609,78.94242,Business Flyer Plan
CUST_574,43,Female,Mumbai,8,Seasonal,0,32,85,0,0.26666666666666666,0.32,0.42933333333333334,77.439285,Premium Frequent Traveler Plan
CUST_575,36,Female,Delhi,27,Seasonal,2,25,59,0,0.9,0.25,0.325,62.97759,Premium Frequent Traveler Plan
CUST_576,65,Male,Hyderabad,2,Seasonal,2,53,83,3,0.06666666666666667,0.53,-0.007666666666666683,78.63068,Basic Travel Protection
CUST_577,26,Female,Mumbai,12,Personal,1,78,36,1,0.4,0.78,0.434,43.738815,Seasonal Coverage Plan
CUST_578,32,Male,Hyderabad,3,Seasonal,2,88,15,1,0.1,0.88,0.11399999999999999,14.06231,Seasonal Coverage Plan
CUST_579,31,Male,Hyderabad,2,Personal,1,68,13,3,0.06666666666666667,0.68,0.23733333333333334,19.973791,Basic Travel Protection
CUST_580,30,Female,Mumbai,3,Personal,2,17,63,0,0.1,0.17,-0.099,62.03063,Premium Frequent Traveler Plan
CUST_581,36,Female,Delhi,1,Personal,1,52,50,3,0.03333333333333333,0.52,0.17266666666666666,45.976055,Basic Travel Protection
CUST_582,22,Female,Pune,2,Personal,1,51,80,3,0.06666666666666667,0.51,0.18633333333333332,76.23302,Basic Travel Protection
CUST_583,68,Female,Hyderabad,2,Seasonal,0,16,17,0,0.06666666666666667,0.16,0.2813333333333333,20.803581,Premium Frequent Traveler Plan
CUST_584,25,Female,Hyderabad,11,Business,1,52,60,3,0.36666666666666664,0.52,0.3393333333333333,50.720604,Basic Travel Protection
CUST_585,54,Female,Delhi,1,Personal,0,34,79,0,0.03333333333333333,0.34,0.31866666666666665,62.425045,Premium Frequent Traveler Plan
CUST_586,64,Male,Chennai,2,Seasonal,1,97,33,1,0.06666666666666667,0.97,0.3243333333333333,33.19971,Seasonal Coverage Plan
CUST_587,53,Male,Pune,1,Business,0,90,85,1,0.03333333333333333,0.9,0.4866666666666667,82.14424,Seasonal Coverage Plan
CUST_588,63,Male,Chennai,10,Personal,2,14,53,0,0.3333333333333333,0.14,0.008666666666666656,52.89902,Premium Frequent Traveler Plan
CUST_589,49,Female,Delhi,26,Business,1,69,59,2,0.8666666666666667,0.69,0.6403333333333333,54.42032,Business Flyer Plan
CUST_590,32,Female,Delhi,25,Seasonal,0,96,38,1,0.8333333333333334,0.96,0.9046666666666667,39.88115,Seasonal Coverage Plan
CUST_591,47,Female,Pune,12,Personal,1,78,89,1,0.4,0.78,0.434,79.75827,Seasonal Coverage Plan
CUST_592,23,Female,Delhi,1,Seasonal,1,57,66,3,0.03333333333333333,0.57,0.18766666666666665,64.099144,Basic Travel Protection
CUST_593,45,Female,Mumbai,1,Business,1,88,8,1,0.03333333333333333,0.88,0.2806666666666667,16.372103,Seasonal Coverage Plan
CUST_594,53,Male,Hyderabad,2,Personal,0,20,11,0,0.06666666666666667,0.2,0.29333333333333333,30.33104,Premium Frequent Traveler Plan
CUST_595,58,Male,Mumbai,0,Personal,1,68,79,3,0.0,0.68,0.20400000000000001,75.84448,Basic Travel Protection
CUST_596,31,Male,Pune,26,Business,0,83,10,1,0.8666666666666667,0.83,0.8823333333333334,10.878056,Seasonal Coverage Plan
CUST_597,63,Male,Delhi,3,Personal,0,88,7,1,0.1,0.88,0.514,6.658592,Seasonal Coverage Plan
CUST_598,37,Male,Delhi,28,Personal,0,80,59,1,0.9333333333333333,0.8,0.9066666666666667,56.09456,Seasonal Coverage Plan
CUST_599,23,Female,Delhi,3,Business,0,67,85,3,0.1,0.67,0.451,76.91159,Basic Travel Protection
CUST_600,67,Female,Mumbai,2,Personal,1,11,83,0,0.06666666666666667,0.11,0.06633333333333333,82.061104,Premium Frequent Traveler Plan
CUST_601,30,Male,Hyderabad,10,Seasonal,0,36,31,0,0.3333333333333333,0.36,0.4746666666666667,34.487774,Premium Frequent Traveler Plan
CUST_602,56,Male,Pune,28,Personal,2,79,22,1,0.9333333333333333,0.79,0.5036666666666667,25.481909,Seasonal Coverage Plan
CUST_603,43,Male,Pune,29,Business,2,54,39,2,0.9666666666666667,0.54,0.4453333333333333,41.627987,Business Flyer Plan
CUST_604,27,Male,Delhi,2,Personal,2,96,51,1,0.06666666666666667,0.96,0.1213333333333333,42.986885,Seasonal Coverage Plan
CUST_605,60,Female,Pune,28,Seasonal,2,57,67,2,0.9333333333333333,0.57,0.4376666666666666,59.391727,Business Flyer Plan
CUST_606,41,Male,Mumbai,26,Seasonal,0,46,42,2,0.8666666666666667,0.46,0.7713333333333334,50.26232,Business Flyer Plan
CUST_607,35,Male,Hyderabad,11,Personal,0,31,52,0,0.36666666666666664,0.31,0.47633333333333333,53.484013,Premium Frequent Traveler Plan
CUST_608,50,Male,Mumbai,1,Personal,0,26,12,0,0.03333333333333333,0.26,0.2946666666666667,31.211615,Premium Frequent Traveler Plan
CUST_609,25,Male,Mumbai,12,Seasonal,0,59,72,3,0.4,0.59,0.577,71.49524,Basic Travel Protection
CUST_610,38,Female,Hyderabad,2,Seasonal,2,99,64,1,0.06666666666666667,0.99,0.1303333333333333,62.63451,Seasonal Coverage Plan
CUST_611,23,Male,Delhi,0,Seasonal,2,88,52,1,0.0,0.88,0.064,50.66185,Seasonal Coverage Plan
CUST_612,29,Male,Mumbai,8,Personal,1,67,77,3,0.26666666666666666,0.67,0.33433333333333337,79.26375,Basic Travel Protection
CUST_613,25,Male,Delhi,2,Business,1,40,37,3,0.06666666666666667,0.4,0.15333333333333332,42.113552,Basic Travel Protection
CUST_614,66,Male,Chennai,2,Business,2,30,84,0,0.06666666666666667,0.3,-0.07666666666666669,80.25404,Premium Frequent Traveler Plan
